rt_gs_2,rt_gs_3,rt_gs_4,rt_gs_5,rt_gs_6,rt_gs_7,rt_gs_8,rt_gs_9,rt_gs_10,rt_gs_11,rt_gs_12,rt_gs_13,rt_gs_14,rt_gs_15,rt_gs_16,rt_gs_17,rt_gs_18,rt_gs_19,rt_gs_20,rt_total,gs_1,gs_2,gs_3,gs_4,gs_5,gs_6,gs_7,gs_8,gs_9,gs_10,gs_11,gs_12,gs_13,gs_14,gs_15,gs_16,gs_17,gs_18,gs_19,gs_20,sum_score,gender,home_computer,state,age
17,11,5,8,15,42,11,36,13,15,10,30,5,4,9,16,5,9,7,268,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,18,Female,Yes,California,31
13,189,7,12,13,41,8,46,12,21,16,32,10,7,14,17,7,13,10,488,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,18,Male,Yes,SC,34
20,117,7,9,167,47,18,133,18,78,13,25,10,9,5,117,5,6,5,809,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,15,Female,Yes,Oregon,28
102,15,10,20,15,86,36,47,17,24,16,39,13,7,12,16,12,16,7,510,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,14,Female,Yes,Maryland,25
10,13,10,10,10,40,10,34,9,18,8,29,7,5,5,10,5,5,6,244,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Female,Yes,PA,32
25,22,14,13,14,35,22,41,18,21,15,33,15,5,8,29,8,9,7,354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,Female,Yes,Missouri,29
53,40,12,17,58,47,19,62,19,47,16,52,13,6,11,22,13,12,8,527,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Female,Yes,MN,31
32,29,82,18,38,73,25,89,22,42,56,49,16,11,19,48,13,16,57,735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,Male,No,virginia,42
26,19,19,11,62,246,25,38,19,28,16,43,92,5,9,21,20,11,6,716,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,13,Male,Yes,nj,29
30,35,16,11,48,50,24,45,14,27,17,44,10,6,10,16,11,12,7,433,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,18,Female,Yes,Pennsylvania,30
50,48,17,14,78,95,25,73,27,54,24,80,25,13,14,32,14,32,20,735,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Male,No,Kentucky,41
21,305,72,772,78,131,29,75,30,66,20,66,33,11,17,129,139,34,14,2042,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,17,Female,Yes,Texas,22
19,10,13,8,8,10,23,10,13,10,7,8,8,7,9,13,11,8,6,201,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,12,Female,Yes,United States,31
45,15,17,617,22,84,22,54,10,18,10,38,14,8,11,17,16,13,6,1037,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,14,Female,Yes,farmington. michigan,23
8,12,6,6,7,7,6,14,23,6,75,6,6,8,11,9,6,5,9,230,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,Female,Yes,South Carolina,20
33,51,13,14,20,47,14,62,19,51,14,48,15,6,10,18,7,12,9,463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,TX,32
9,11,79,15,5,9,17,26,69,4,5,29,16,6,5,6,7,4,6,328,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,7,Male,Yes,Georgia,20
56,34,22,16,27,25,67,67,24,54,25,55,12,7,8,24,9,32,5,569,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,18,Male,Yes,WA,31
28,47,15,17,25,60,17,60,29,44,23,58,27,10,18,28,12,19,10,547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,Male,No,oklahoma,41
96,62,14,10,42,70,108,75,21,78,16,233,15,10,12,15,10,14,11,912,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,15,Male,No,ft lauderdale,31
23,19,17,18,30,47,15,52,15,19,48,53,13,7,13,17,8,13,11,438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,No,North Carolina,42
63,9,4,191,85,113,20,80,87,103,46,144,90,8,11,134,111,128,19,1446,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,16,Female,No,Louisiana,33
20,27,10,12,20,438,15,41,13,32,20,50,13,5,6,22,7,16,11,778,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Female,Yes,Florida,29
21,15,5,6,10,27,11,26,15,20,8,26,7,3,7,8,4,7,5,231,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,Connecticut,36
28,21,13,18,18,81,15,48,18,67,14,33,15,10,12,21,12,11,11,466,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,17,Female,No,New Zealand,46
19,20,12,10,23,28,12,49,9,32,10,117,7,7,9,35,7,10,7,423,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,18,Male,Yes,"Dallas, Tx, USA",33
64,55,23,18,37,84,20,149,67,32,29,95,16,15,25,69,29,22,17,866,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,17,Male,No,Maryland USA,59
28,28,11,12,23,62,11,45,15,43,11,35,11,4,9,12,7,9,6,382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Illinois,31
32,48,12,26,22,204,15,42,22,43,14,33,13,11,16,11,10,32,7,613,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,17,Male,Yes,California,26
25,29,28,55,19,52,25,62,20,38,16,51,13,6,14,15,7,13,6,494,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,13,Female,No,New York,27
51,28,18,22,37,91,16,50,28,57,27,197,13,7,17,17,10,12,8,706,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,18,Male,No,NY,66
28,35,10,9,35,33,15,31,22,16,23,32,9,16,10,31,17,20,4,396,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,California,25
7,5,13,24,62,5,5,6,5,5,9,8,5,52,12,39,43,14,39,358,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,11,Male,Yes,CALIFORNIA,30
22,14,6,8,11,24,8,32,6,12,9,24,5,4,7,8,5,10,4,219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,Maryland,33
31,66,82,79,43,104,29,158,47,47,19,35,12,11,9,41,16,12,10,851,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,13,Male,No,IL,32
30,40,40,12,24,49,29,64,23,23,25,32,11,7,12,19,11,27,7,485,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,17,Female,No,Kentucky,27
21,76,31,48,50,61,68,102,16,34,17,68,13,7,13,73,11,13,11,733,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,10,Female,No,Puerto Rico,36
25,26,13,18,22,57,12,73,19,25,15,42,10,6,13,18,13,11,8,426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,Female,Yes,California,31
25,22,61,22,18,31,28,11,18,14,21,12,12,7,12,39,8,14,10,385,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,11,Male,Yes,Missouri,22
16,13,8,8,12,36,122,58,8,15,15,39,5,4,6,12,6,15,7,405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,No,Maine,38
15,16,27,14,25,34,22,31,20,14,17,18,17,9,14,13,16,22,19,363,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,16,Male,Yes,Pittsburgh,24
41,33,34,16,24,42,14,98,32,39,25,63,18,5,27,16,10,12,10,559,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Male,Yes,Texas,38
43,114,9,8,17,50,11,71,12,17,21,45,12,4,14,36,8,14,10,516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,No,Kentucky,50
36,150,19,12,28,62,13,61,33,31,17,51,13,10,10,25,12,26,7,616,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,18,Male,No,"Washington State, USA",46
36,29,12,14,21,43,59,78,20,106,36,24,24,21,11,33,18,22,13,620,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,10,Female,Yes,"philadelphia, pa",36
15,11,15,6,13,7,11,8,17,8,9,15,10,9,7,9,8,6,8,192,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,12,Male,Yes,nj,33
18,19,20,6,36,47,32,46,13,54,7,38,14,4,7,8,5,12,6,392,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,13,Male,Yes,Texas,27
16,24,16,11,18,106,6,32,10,22,12,17,11,6,7,9,8,9,5,345,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,17,Female,Yes,"lexington, sc",38
23,15,11,11,14,78,9,29,8,15,15,52,8,5,17,9,5,6,563,893,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Female,Yes,New York,25
24,25,11,11,20,47,27,55,14,41,15,57,12,6,12,17,6,19,7,426,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18,Male,Yes,"CA, USA",31
20,15,8,6,26,29,12,33,10,37,9,38,6,6,9,9,6,11,8,298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Vermont,35
64,92,11,43,55,85,64,67,50,62,55,57,18,6,8,75,6,16,6,840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,North Carolina USA,31
21,21,7,9,20,33,8,36,6,18,13,24,8,5,7,9,5,11,6,267,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,18,Male,Yes,iowa,21
25,29,11,10,27,84,12,73,22,43,19,47,28,6,18,25,7,17,6,509,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19,Female,Yes,United States of America,31
20,10,9,10,19,36,7,35,9,18,9,37,8,4,6,11,4,6,3,261,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,16,Female,Yes,georgia,29
38,22,12,14,25,46,16,52,16,23,17,33,26,8,12,27,9,11,14,421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,Michigan. Senior year in Indiana through correspondence (still lived in Michigan),40
25,28,20,12,25,39,10,50,20,29,14,55,16,5,8,16,7,9,8,396,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,16,Female,No,Ohio,40
34,15,15,23,13,35,22,44,32,17,24,41,12,3,7,13,8,8,7,373,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,16,Male,Yes,Wisconsin,34
28,28,12,13,21,44,28,33,15,36,8,46,10,4,6,8,12,7,5,364,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,14,Female,Yes,Missouri,29
19,67,23,88,21,55,12,48,12,24,10,40,7,5,13,12,6,10,6,478,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,13,Male,No,Florida,23
28,32,9,11,25,124,25,41,17,28,9,26,9,6,9,18,8,25,5,455,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Female,Yes,California,33
23,41,14,29,21,70,11,62,16,41,22,41,29,4,13,60,6,18,20,541,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,16,Male,Yes,"Uncasville, CT",42
31,46,16,13,9,38,9,29,11,20,11,145,12,4,11,13,6,10,4,438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Massachusetts,30
27,20,7,7,21,33,11,34,10,19,11,29,10,3,11,18,6,7,4,288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,19,Male,Yes,NY USA,28
41,15,10,13,27,0,55,23,55,25,28,15,49,20,7,11,23,9,13,439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,No,New  York,50
20,19,9,12,20,25,11,15,12,16,17,25,10,5,6,33,7,9,10,281,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,14,Male,Yes,Tennessee,27
13,18,18,30,59,31,17,36,11,25,9,30,18,7,10,14,18,12,8,384,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15,Female,No,Texas,60
54,46,13,15,13,33,19,46,25,34,14,33,11,13,19,15,7,23,22,455,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Male,Yes,"Michigan, USA",23
30,39,17,17,22,47,14,47,37,28,16,39,38,7,13,38,8,14,10,481,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,No,"Muskegon Heights, Michigan",64
23,26,11,12,22,52,17,55,21,33,19,78,14,8,21,25,10,25,7,479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,Pennsylvania,38
18,31,6,31,12,36,8,35,6,41,15,37,10,4,7,13,30,10,5,355,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,17,Male,Yes,"Los Angeles, CA",44
16,20,7,11,10,29,15,37,9,39,20,28,7,5,7,17,4,14,6,301,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,18,Female,Yes,"Army base Pisa Italy, Livorno Unit highschool",31
14,9,7,18,12,16,9,9,6,16,10,11,26,6,5,6,6,5,5,196,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,17,Female,Yes,kentucky,23
25,16,22,10,14,137,41,185,9,54,5,63,7,4,6,9,5,7,6,625,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,14,Male,Yes,USA,30
20,13,9,9,39,37,0,13,46,9,36,20,39,15,5,7,42,6,29,394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Florida,34
32,23,11,18,26,55,13,58,39,21,17,45,11,7,13,28,7,25,12,461,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Male,Yes,United States,33
25,16,9,7,21,30,13,61,10,16,12,36,14,4,10,19,7,7,6,323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,North Carolina,34
33,20,12,11,18,75,20,62,9,35,26,87,14,7,9,21,12,15,9,495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,No,Ohio,55
14,11,10,12,13,37,177,56,103,18,43,26,8,4,6,11,5,7,7,568,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,16,Female,Yes,Louisiana,32
68,39,8,187,10,42,10,474,102,913,507,339,10,5,27,10,10,12,5,2778,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Male,Yes,"CA, USA",28
12,15,6,8,16,28,9,28,10,21,11,21,14,3,6,9,8,7,6,238,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,16,Female,Yes,Florida,24
20,18,8,10,17,146,9,51,13,16,11,34,7,5,9,11,6,8,5,404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,PA,35
36,26,14,19,17,58,30,73,11,43,22,42,12,8,10,27,11,12,10,481,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,18,Female,No,Live Oak FL,44
38,15,10,11,18,35,14,43,14,17,13,28,12,5,10,13,7,9,14,326,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Male,Yes,"AR, USA",32
22,19,15,15,13,8,21,46,26,20,16,44,10,4,11,18,5,9,7,329,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,17,Male,Yes,North Carolina,27
30,30,24,19,22,56,29,60,28,50,15,62,17,8,17,53,16,13,8,557,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,16,Female,Yes,texas,33
39,19,11,14,12,45,12,52,17,23,14,59,8,5,21,18,6,8,5,388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Indiana,44
88,22,14,14,37,57,16,98,21,62,25,78,8,6,29,16,10,14,30,645,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,New York,31
18,16,14,8,16,48,142,100,22,68,79,110,12,6,12,19,16,89,9,804,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,17,Female,No,oh,55
27,22,19,103,23,101,18,74,20,42,20,64,24,11,12,15,12,17,15,639,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,14,Male,Yes,ndia,28
17,12,14,35,32,36,12,46,13,35,10,27,12,6,10,17,84,23,11,452,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,13,Female,Yes,Florida,22
17,17,8,9,15,32,11,34,12,30,13,32,9,4,8,12,5,11,5,284,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19,Female,Yes,florida,38
26,24,26,15,14,58,14,64,18,17,14,45,15,6,10,15,18,10,8,417,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,16,Male,Yes,NC,41
22,11,7,9,8,50,14,51,10,66,9,23,7,4,9,10,4,10,4,328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Maryland,39
31,24,16,17,23,52,19,68,18,36,16,50,13,10,31,26,11,14,8,483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Norway,29
30,14,14,16,18,44,15,54,17,22,18,44,14,7,10,19,8,11,9,384,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,16,Male,Yes,Missouri,33
29,26,21,12,31,48,35,47,39,54,16,60,11,9,13,15,19,13,8,506,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,16,Male,Yes,"Queens, N.Y.",30
33,26,13,12,19,59,13,46,22,47,14,47,13,5,10,15,7,10,6,417,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,17,Female,No,NY,71
54,89,11,10,19,109,12,41,11,59,7,22,11,34,7,17,21,8,6,548,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,14,Male,Yes,Florida,28
16,21,10,20,38,38,13,38,12,29,13,41,10,6,10,12,10,16,7,360,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,17,Female,Yes,Michigan,39
14,65,9,15,21,20,12,13,21,34,12,12,12,6,10,20,23,14,7,340,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,13,Male,Yes,MI,35
37,51,19,15,29,92,23,69,46,93,36,101,33,11,12,30,8,25,9,739,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,18,Female,No,Texas,63
48,43,17,21,29,58,13,55,29,27,16,52,38,6,9,54,53,14,6,588,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,17,Male,Yes,USA,57
17,22,32,15,52,30,53,20,19,38,18,27,65,8,89,22,25,18,12,582,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,16,Male,Yes,AL,33
23,18,7,12,35,31,16,48,9,29,12,35,8,5,11,16,6,8,6,335,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,18,Male,Yes,Michigan,31
24,49,36,13,22,25,48,40,7,68,9,32,53,16,28,66,37,73,15,661,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,16,Female,Yes,seneca high,41
48,78,25,12,26,115,52,117,47,48,25,45,9,5,18,33,9,10,5,727,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,15,Male,Yes,Massachusetts,25
29,23,9,11,30,35,15,56,17,20,12,52,11,4,6,15,9,13,5,372,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Female,Yes,Pennsylvania,28
20,54,7,8,8,27,67,28,8,148,18,39,53,4,7,102,3,7,4,612,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Female,Yes,"Hoffman Estates, IL",39
103,123,20,22,13,109,40,34,10,253,143,10,147,10,32,17,33,86,25,1230,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,15,Male,Yes,"Eden, NC",20
76,52,21,16,26,119,26,58,18,31,24,65,18,14,25,65,13,13,14,694,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,New York,35
26,23,8,28,17,129,13,52,11,31,14,72,10,4,8,22,5,7,6,486,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19,Female,Yes,massachusetts,27
26,25,11,15,25,53,19,86,23,47,17,73,10,6,14,39,12,25,12,538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,California,38
24,35,15,17,27,52,16,112,32,32,29,47,17,6,72,22,9,17,7,588,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,16,Female,No,"Orange, CA",51
46,22,11,10,32,70,19,46,17,66,33,60,16,6,10,29,13,15,12,533,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Female,No,Oregon,51
24,41,11,15,15,66,15,100,36,29,13,91,20,6,11,13,7,10,9,532,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19,Female,No,Wisconsin,50
35,31,12,39,20,48,14,68,14,18,19,60,10,7,13,31,17,12,8,476,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,17,Male,Yes,"Washington State, USA",29
33,19,11,10,15,479,16,144,13,26,11,40,10,5,12,34,6,9,9,902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,"NY, USA",31
26,18,9,8,23,33,10,39,14,16,13,24,10,5,7,24,9,20,9,317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,18,Female,Yes,Illinois,29
20,14,10,10,42,32,10,45,31,18,16,21,9,7,28,14,7,10,6,350,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18,Female,Yes,IL,29
61,107,18,52,141,79,29,276,18,38,28,168,19,5,33,88,9,12,6,1187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,Florida,35
33,22,12,12,16,28,11,47,18,18,16,44,11,5,8,11,5,9,5,331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,No,HI,51
25,21,42,17,19,71,15,56,44,34,32,64,17,7,232,11,36,12,6,761,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,14,Male,Yes,New York,35
33,21,7,7,15,22,9,62,30,36,12,24,7,6,9,11,20,7,5,343,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Male,Yes,MN,34
27,93,13,28,19,6,42,5,19,10,45,38,12,7,24,13,16,13,8,438,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,7,Male,Yes,meadowbrook highschool,27
24,19,11,11,11,33,11,36,9,38,13,31,9,5,10,16,5,6,5,303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,Colorado,34
23,26,7,9,14,24,10,29,15,13,9,26,7,4,7,10,7,8,5,253,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,Female,Yes,california,34
18,51,28,26,11,37,70,28,80,13,74,21,10,5,8,21,15,7,7,530,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,12,Female,Yes,"Orange, Tx",35
32,52,19,12,25,65,25,70,42,29,18,36,15,7,15,19,9,13,11,514,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,16,Male,Yes,Florida,35
56,66,19,21,197,70,252,138,26,49,140,130,88,12,20,34,57,34,14,1423,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,12,Male,Yes,Ohio,31
52,42,24,16,24,66,20,75,34,54,24,93,22,14,15,137,14,30,32,788,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,17,Male,No,California,49
42,832,17,16,29,125,16,108,707,32,57,78,17,7,12,27,12,95,8,2237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,No,Spring Mills Pa.,58
18,13,238,14,18,33,39,24,12,22,12,31,14,8,10,13,7,8,7,541,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,13,Female,No,michigan,45
38,19,8,14,24,48,13,49,13,21,15,67,14,5,11,20,7,22,6,414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,Male,Yes,KY,31
19,36,10,10,11,27,11,58,9,16,10,26,7,4,8,22,8,12,4,308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,"San Diego, CA, USA",36
37,37,18,19,28,143,16,97,28,43,24,92,30,13,17,43,12,16,17,730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,No,Maryland/USA,58
24,19,12,10,26,45,23,39,15,14,19,56,10,5,8,19,7,11,11,373,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Male,No,connecticut,31
21,29,85,14,14,41,16,29,13,24,11,62,9,5,13,22,7,13,6,434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,New York,34
13,27,7,37,9,10,6,24,14,10,44,23,35,11,27,42,15,22,24,400,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,Female,Yes,Nebraska,28
20,8,14,9,9,7,14,4,17,3,9,13,13,4,7,6,7,8,7,179,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,8,Female,Yes,va,24
17,26,10,8,20,27,11,9,8,9,12,22,9,6,11,10,8,9,10,242,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,13,Female,Yes,Yakima Wa,27
28,24,14,23,37,75,40,76,28,37,18,48,18,7,17,19,18,41,9,577,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,15,Female,No,Ohio,35
